,Cohort,Tank,Date,Total Tenure,Tank Tenure,Total Feed Offered (g),REQUIRED Feed(g)/Day,Feed Size 1,% CP,% of Total,Total Feed (g) size 1,Feed Size 2,% CP2,% of Total2,Total Feed (g) size 2,Feed Size 3,% CP3,% of Total3,Total Feed (g) size 3,Alkalinity Remaining g/L,Sodium bicarbo te (g),Turbostart (mL),PROJECTED GROWTH Feed Curve,Required g protien per shrimp,FCR Expected ,Manual Correction Factor,Daily Feed Required at 35% CP Feed(g),400-600um,600-1000um,1.0-1.3mm,1.3-1.8mm,1.8-2.4mm,Grams of Increased Feed,Daily Feed Required at Offered 35%CP (g),Total Tenure Feed Offered (g),HISTORIC expected size (Wt g/ Shrimp),% Difference from Growth Curve,EXPECTED SIZE (Wt g/ Shrimp),Wt.(g) increment2,AVERAGE SIZE Weight in Grams / Shrimp,% Difference from Growth Curve2,ADFI,ADG,FEED:GAIN,Calculated Count - Includes Daily Mortality Rate and Staff Removal Counts,Jumpers,Sump Dump,Total Daily MIA Assumed Loss - Actual Counted,Daily Mortality Assumption,Samples,Harvest,Termi tion,"Actual Count - Estimates Including Sump Dump, Jumpers and Other Loses",Harvest Weight in Pounds,Projected Growth (g),Shrimp Count/L,Shrimp Count/m2,Shrimp Count/m3,Biomass Kg/m2,Maximum Biomass Kg/m2 by Weight,Biomass (Kg)/m3,Shrimp Harvest Size Code,MBBR(LPM),MBBR(GPM),Standard(LPM),Standard(GPM),EN(LPM),EN(GPM),Tank Level (cm),Initial Salinity (ppt),Fi l Salinity (28-32 PPT),Pump Pressure (PSI),BioFilter Flow Rate (LPM),pH (7.5-8.4),D.O. (goal 4.5),Temperature (28-30°C),TSS,Turbidity,Mat? Y/N,Imhoff (15mL/L),TAN NH4,Un-ionized NH3-N (0.4mg/L),NO2-N (4.5mg/L),ALK CaCO3 (75-200mg/L),NO3-N (250mg/L),28ppt Sea Water Added (cm),Marine Mix (Pounds),0 ppt RO Water Added (cm),Amonium Chloride (NH4Cl)g,Sodium Nitrite ( NO2)g,FOS (C6H12O6)g,Sodium Carbo te ( CO3)g,Sodium Bicarbo te ( HCO3)g,Biowish,Turbo start,Water Exchange Percent,Monster,NOTES,Turbostart 10X(mL),FCR Expected,% Difference from Growth Curve1,EXPECTED SIZE (Wt g/ Shrimp),Back Flush Frequency,Filter 2 - Pump Pressure (PSI),BioFilter 2 Flow Rate (LPM),TAN NH4_2,TAN NH4_3,NO2-N (4.5mg/L)_2,NO2-N (4.5mg/L)_3,ALK CaCO3 (75-200mg/L)_2,ALK CaCO3 (75-200mg/L)_3,NO3-N (250mg/L)_2,NO3-N (250mg/L)_3,Wt.(g) increment1,ADJUSTED EXPECTED SIZE (Wt g/ Shrimp),BioFilter Flow Rate (LPM)_2,Molts-Harvest End (g),Molts-Feed End (g),Bead Filter 1 Assigned Flow Rate (LPM),Bead Filter 2 Assigned Flow Rate (LPM),Recommended Back Flush Frequency,Recommended Sump Dump Frequency,PROJECTED GROWTH/FEED CURVE,Wt.(g) increment for Feed,ADFI Over Entire Tenure,ADG Over Entire Tenure,BioFilter Flow Rate (LPM)_3,Bead Filter 3 Assigned Flow Rate (LPM),Recommended Back Flush Frequency - All Filters,Calculated Daily Water Exch ge,NOTES
2384,Cohort8,RTB7,1/25/2020,46,20,"14,009","11,920",Feed 4,45%,100%,"11,920",,,0%,           -  ,,,,,-316,55.2,                -  ,8.0243,0.4266,1.225,1,11920,0,0,0,11920,0,232,11920,"254,701",,,7.5322,0.4266,,0%,0.232,0,########,"23,833",32,27,227,286,,,,"23,547",,7.532,0.5,141,463,1.062,2.32,3.48,90,,,,,,,40,27.2,27.2,4.6-2,254-254,7.3,4.6,28.5,,,n,,0.55,,3.34,,,,,,,,,682,64.8,20.4,,,,,,,,,,,,,,,,,,,,,,,92,0,250,250,6,75,,,,,,,,8.27%,
2385,Cohort8,RTB7,1/26/2020,47,21,"14,240","12,019",Feed 4,45%,100%,"12,019",,,0%,           -  ,,,,,-320,55.6,                -  ,8.4509,0.4266,1.225,1,12019,0,0,0,12019,0,231,12019,"268,941",,,7.9588,0.4266,,0%,0.243,0,########,"23,547",33,30,220,283,,,,"23,264",,7.959,0.5,139,457,1.109,2.3,3.64,85,,,,,,,40,27.3,27.3,4.4-2,257-254,7.34,4.6,28.5,,,n,,0.47,,1.82,,,,,,,,,587,65.9,20.4,,,,,,,,,,,,,,,,,,,,,,,30,0,250,250,6,75,,,,,,,,8.27%,
2386,Cohort8,RTB7,1/27/2020,48,22,"14,469","11,875",Feed 4,45%,100%,"11,875",,,0%,           -  ,,,,,-314,55,                -  ,8.8775,0.4266,1.225,1,11875,0,0,0,11875,0,229,11875,"283,410",,,7.9606,0.4266,7.96062,90%,0.254,0.166,1.531,"23,264",51,30,198,279,,,,"22,985",,8.385,0.5,138,452,1.154,2.42,3.79,81,,,,,,,40,27.4,27.4,4.2-1.8,251-251,7.3,4.5,28.4,,,n,,0.56,,0.88,223,157,,,,,,,682,65.6,20.4,,,,,,,,,,,,,,,,,,,,,,,0,0,250,250,6,75,,,,,,,,8.27%,
2387,Cohort8,RTB7,1/28/2020,49,23,"14,411","11,969",Feed 4,45%,100%,"11,969",,,0%,           -  ,,,,,-318,52.8,                -  ,9.3041,0.4266,1.225,1,11969,0,0,0,11969,0,-58,11969,"297,821",,,8.3872,0.4266,,0%,0.264,0,########,"22,985",25,28,223,276,,,,"22,709",,8.387,0.5,136,446,1.141,2.53,3.74,81,,,,,,,40,27.7,27.7,3-Apr,254-257,7.32,4.5,28.5,,,n,,0.78,,1.04,,,,,,,,,633,63.5,20.4,,,,,,,,,,,,,,,,,,,,,,,28,0,250,250,6,75,,,,,,,,8.27%,
2388,Cohort8,RTB7,1/29/2020,50,24,"14,636","12,057",Feed 4,45%,100%,"12,057",,,0%,           -  ,,,,,-322,50.5,                -  ,9.7307,0.4266,1.225,1,12057,0,0,0,12057,0,225,12057,"312,457",,,8.8138,0.4266,,0%,0.275,0,########,"22,709",63,42,168,273,5,,,"22,431",,8.814,0.5,134,441,1.184,2.6,3.88,77,,,,,,,40,27.7,27.7,2-Apr,256-253,7.24,4.6,28.6,,,foam,,0.78,,1.18,,,,,,,,,845,61.3,20.4,,,,,,,,,,,,,,,,,,,,,,,20,0,250,250,6,75,,,,,,,,8.27%,1000 ml  OH
2389,Cohort8,RTB7,1/30/2020,51,25,"14,860","12,143",Feed 4,45%,100%,"12,143",,,0%,           -  ,,,,,-326,48.2,                -  ,10.1573,0.4266,1.225,1,12143,0,0,0,12143,0,224,12143,"327,317",,,9.2404,0.4266,,0%,0.286,0,########,"22,431",50,33,186,269,,,,"22,162",,9.24,0.5,133,435,1.226,2.6,4.02,73,,,,,,,40,27.9,27.9,,258-250,7.29,5.2,28.6,,,n,,0.79,,1.42,240,,,,,,,,707,59,20.4,,,,,,,,,,,,,,,,,,,,,,,59,0,250,250,6,75,,,,,,,,8.27%,1000 ml  OH
2390,Cohort8,RTB7,1/31/2020,52,26,"15,075","11,769",Feed 4,45%,100%,"11,769",,,0%,           -  ,,,,,-310,44.1,                -  ,10.5839,0.4266,1.225,1,11769,0,0,0,11769,0,215,11769,"342,392",,,8.7551,0.4266,8.75511,83%,0.297,0.168,1.766,"22,162",54,44,168,266,,,,"21,896",                    -  ,9.667,0.5,131,430,1.268,2.6,4.16,70,,,,,,,40,27.9,27.9,2-3.9,250-252,7.19,4.5,28.6,,,n,,1.16,,1.56,,,,,,,,,999,54.4,20.4,,,,,,,,,,,,,,,,,,,,,,,152,0,250,250,6,75,,,,,,,,8.27%,1200 ml  OH
2391,Cohort8,RTB7,2/1/2020,53,27,"14,741","11,853",Feed 4,45%,100%,"11,853",,,0%,           -  ,,,,,-313,41.8,                -  ,11.0105,0.4266,1.225,1,11853,0,0,0,11853,0,-334,11853,"357,133",,,9.1817,0.4266,,0%,0.308,0,########,"21,896",70,62,131,263,,,,"21,633",                    -  ,9.182,0.5,130,425,1.19,2.6,3.9,74,,,,,,,40,27.4,27.4,,250-258,7.39,4.4,28.6,,,n,,0.84,,1.8,,,,,,,,,483,46.8,20.4,,,,,,,,,,,,,,,,,,,,,,,311,2,250,250,6,75,,,,,,,,8.27%,
2392,Cohort8,RTB7,2/2/2020,54,28,"14,955","11,928",Feed 4,45%,100%,"11,928",,,0%,           -  ,,,,,-317,39.4,                -  ,11.4371,0.4266,1.225,1,11928,0,0,0,11928,0,214,11928,"372,088",,,9.6083,0.4266,,0%,0.319,0,########,"21,633",82,61,117,260,,,,"21,373",                    -  ,9.608,0.5,128,420,1.23,2.6,4.03,70,,,,,,,40,27.1,27.1,,256-252,7.35,4.4,28.6,,,foam,,0.84,,1.92,,,,,,,,,565,46.8,20.4,,,,,,,,,,,,,,,,,,,,,,,660,0,250,250,6,75,,,,,,,,8.27%,
2393,Cohort8,RTB7,2/3/2020,55,29,"15,176","12,007",Feed 4,45%,100%,"12,007",,,0%,           -  ,,,,,-320,37,                -  ,11.8637,0.4266,1.225,1,12007,0,0,0,12007,0,221,12007,"387,264",,,10.0349,0.4266,,0%,0.329,0,########,"21,373",99,62,96,257,,,,"21,116",                    -  ,10.035,0.5,126,415,1.269,2.6,4.16,67,,,,,,,40,27.4,27.4,,255-252,7.37,4.5,28.7,,,n,,0.82,,2.18,252,132,,,,,,,522,46.7,20.4,,,,,,,,,,,,,,,,,,,,,,,455,22,250,250,6,75,,,,,,,,8.27%,
2394,Cohort8,RTB7,2/4/2020,56,30,"15,331","11,863",Feed 4,45%,100%,"11,863",,,0%,           -  ,,,,,-314,36.6,                -  ,12.2903,0.4266,1.225,1,11863,0,0,0,11863,0,155,11863,"402,595",,,10.0457,0.4266,10.04567,82%,0.34,0.179,1.899,"21,116",116,98,40,254,,,,"20,863",                    -  ,10.462,0.5,125,410,1.307,2.6,4.29,65,,,,,,,40,27.5,27.5,,250-252,7.37,4.5,28.6,,,n,,0.64,,2.04,,,,,,,,,522,46.4,20.4,,,,,,,,,,,,,,,,,,,,,,,412,28,250,250,6,75,,,,,,,,8.27%,
2395,Cohort8,RTB7,2/5/2020,57,31,"15,207","11,935",Feed 4,45%,100%,"11,935",,,0%,           -  ,,,,,-317,36.8,                -  ,12.7169,0.4266,1.225,1,11935,0,0,0,11935,0,-124,11935,"417,802",,,10.4723,0.4266,,0%,0.351,0,########,"20,863",66,102,83,251,5,,,"20,607",                    -  ,10.472,0.5,123,405,1.292,2.6,4.24,65,,,,,,,40,27.1,27.1,3.4-1.8,251-254,7.32,4.5,28.6,,,n,,0.5,,1.64,,,,,,,,,633,46.9,20.4,,,,,,,,,,,,,,,,,,,,,,,220,36,250,250,6,75,,,,,,,,8.27%,
2396,Cohort8,RTB7,2/6/2020,58,32,"15,387","12,008",Feed 4,45%,100%,"12,008",,,0%,           -  ,,,,,-320,37.1,                -  ,13.1435,0.4266,1.225,1,12008,0,0,0,12008,0,180,12008,"433,189",,,10.8989,0.4266,,0%,0.362,0,########,"20,607",51,82,114,247,,,,"20,360",                    -  ,10.899,0.5,122,400,1.329,2.6,4.36,62,,,,,,,40,26.9,26.9,3.4-2,252-253,7.42,4.5,28.7,,,foam,,0.45,,1.8,286,,,,,,,,,47.5,10.2,,,,,,,,,,,,,,,,,,,,,,,209,30,250,250,6,75,,,,,,,,8.27%,
2397,Cohort8,RTB7,2/7/2020,59,33,"15,329","13,064",Feed 4,45%,100%,"13,064",,,0%,           -  ,,,,,-366,40.3,                -  ,13.5701,0.4266,1.225,1,13064,0,0,0,13064,0,-58,13064,"448,518",,,11.5184,0.4266,11.51837,85%,0.373,0.195,1.913,"20,360",46,76,122,244,,,,"20,115",                    -  ,11.325,0.4,120,395,1.364,2.6,4.48,60,,,,,,,40,26.8,26.8,3.4-2,251-250,7.42,4.5,28.6,,,n,,0.95,,1.7,284,,,,,,,,,52,10.2,,,,,,,,,,,,,,,,,,,,,,,569,26,250,250,6,75,,,,,,,,8.27%,
2398,Cohort8,RTB7,2/8/2020,60,34,"15,892","12,225",Feed 4,45%,100%,"12,225",,,0%,           -  ,,,,,-329,37.7,                -  ,13.9967,0.4266,1.225,1,12225,0,0,0,12225,0,563,12225,"464,410",,,11.945,0.4266,,0%,0.385,0,########,"20,115",44,67,131,242,,,,"19,874",                    -  ,11.945,0.4,119,390,1.422,2.6,4.66,57,,,,,,,40,27.1,27.1,3.7-2,250-250,7.52,4.6,28.5,,,foam,,0.19,,1.76,,,,,,,,,,49,10.2,,,,,,,,,,,,,,,,,,,,,,,535,44,250,250,6,75,,,,,,,,8.27%,
2399,Cohort8,RTB7,2/9/2020,61,35,"15,832","12,080",Feed 4,45%,100%,"12,080",,,0%,           -  ,,,,,-323,37.3,                -  ,14.4233,0.4266,1.225,1,12080,0,0,0,12080,0,-60,12080,"480,242",,,12.3716,0.4266,,0%,0.396,0,########,"19,874",49,68,122,239,,,,"19,635",                    -  ,12.372,0.4,118,386,1.455,2.6,4.77,55,,,,,,,40,,,3.7-2,253-255,7.46,4.5,28.7,,,foam,,,,,,,,,,,,,,48.9,10.2,,,,,,,,,,,,,,,,,,,,,,,500,21,250,250,6,75,,,,,,,,8.27%,
2400,Cohort8,RTB7,2/10/2020,62,36,                        -  ,            -  ,Feed 4,45%,100%,           -  ,,,0%,           -  ,,,,,200,                -  ,                -  ,14.8499,0.4266,1.225,1,0,0,0,0,0,0,#######,0,"480,242",,,12.4742,0.4266,12.47418,84%,0.394,0.201,1.962,"19,635",46,0,190,236,,19399,,0,533.5,12.474,0.1,0,0,0,2.6,0,54,,,,,,,40,26.3,26.3,, ,7.43,,,,,n,,0.15,,2.17,315,88,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,200,175,8,None,,,,,,,,1.92%,
2401,Cohort8,RTB8,1/6/2020,27,1,"3,580","4,290",Feed 3,50%,100%,"3,580",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0536,0.143,1.0536,68%,0.01,0.039,0.263,"30,000",,,256,256,,,,"29,744",,1.218,0.6,178,584,0.217,1.42,0.71,,,,,,,,40,27.8,27.8,5.8-6.5,199-203,7.9,5.3,28.3,,,n,,0,,0,148,124,,,,,,,,2280,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,200,8,None,,,,,,,,1.92%,
2402,Cohort8,RTB8,1/7/2020,28,2,"4,387","4,323",Feed 3,50%,100%,"4,387",,,,,,,,,,,,,,,,,,,,,,,,,,,1.2084,0.1549,,0%,0.053,0,-301.862,"29,744",,,254,254,,,,"29,491",,1.208,0.6,177,579,0.213,1.43,0.7,,,,,,,,40,27.9,27.9,6-Jun,225-200,7.49,4.9,28.7,,,n,,0.26,,0.16,,,,,,,,,,15,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,200,8,None,,,,,,,,1.92%,
2403,Cohort8,RTB8,1/8/2020,29,3,"4,599","4,479",Feed 3,50%,100%,"4,599",,,,,,,,,,,,,,,,,,,,,,,,,,,1.3762,0.1677,,0%,0.057,0,-336.284,"29,491",,,251,251,5,,,"29,234",,1.376,0.6,175,574,0.241,1.44,0.79,,,,,,,,40,28.2,28.2,5.8-6.2,228-204,7.53,4.8,28.5,,,n,,0.45,,0.24,,,,,,,,,,15.5,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,200,8,None,,,,,,,,1.92%,
2404,Cohort8,RTB8,1/9/2020,30,4,"4,669","4,766",Feed 3,50%,100%,"4,669",,,,,,,,,,,,,,,,,,,,,,,,,,,1.639,0.1816,1.639,77%,0.061,0.054,1.115,"29,234",,,249,249,,,,"28,985",,1.558,0.6,174,570,0.27,1.45,0.89,,,,,,,,40,28.3,28.3,6-6.2,228-205,7.32,4.7,28.7,,,n,,0.4,,0.18,167,,,,,,,,633,942.1,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,200,8,None,,,,,,,,1.92%,
2405,Cohort8,RTB8,1/10/2020,31,5,"5,160","5,069",Feed 3,50%,80%,"4,128",,,,,,,,,,,,,,,,,,,,,,,,,,,1.8357,0.1967,,0%,0.065,0,-411.355,"28,985",,,247,247,,,,"28,738",,1.836,0.6,172,565,0.316,1.47,1.04,,,,,,,,40,28.6,28.6,5.8-6,230-208,7.5,4.9,28.7,,,n,,0.35,,0.2,,,,,,,,,,17.7,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,200,8,None,,,,,,,,1.92%,
2406,Cohort8,RTB8,1/11/2020,32,6,"5,477","5,380",Feed 3,50%,80%,"4,382",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0488,0.213,,0%,0.069,0,-453.786,"28,738",,,245,245,,,,"28,493",,2.049,0.6,171,560,0.35,1.48,1.15,,,,,,,,40,28.2,28.2,6-Jun,228-205,7.54,4.9,28.5,,,n,,0.39,,0.18,,,,,,,,,,18.8,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,200,8,None,,,,,,,,1.92%,
2407,Cohort8,RTB8,1/12/2020,33,7,"5,805","5,699",Feed 3,50%,60%,"3,483",,,,,,,,,,,,,,,,,,,,,,,,,,,2.2795,0.2307,,0%,0.074,0,-499.266,"28,493",,,243,243,,,,"28,250",,2.279,0.6,169,555,0.386,1.5,1.27,,,,,,,,40,28.4,28.4,6-Jun,227-205,7.42,4.8,28.5,,,n,,0.55,,0.24,,,,,,,,,,19.9,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,200,8,None,,,,,,,,1.92%,
2408,Cohort8,RTB8,1/13/2020,34,8,"6,146","6,070",Feed 3,50%,60%,"3,688",,,,,,,,,,,,,,,,,,,,,,,,,,,2.5586,0.2498,2.55859,81%,0.079,0.075,1.051,"28,250",5,,236,241,,,,"28,009",,2.529,0.6,168,550,0.424,1.52,1.39,,,,,,,,40,28.6,28.6,5.8-6.8,229-220,7.15,4.8,28.8,,,n,,0.9,,0.21,162,143,,,,,,,1135,1305,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,225,8,180,,,,,,,,4.30%,1200 ml  OH
2409,Cohort8,RTB8,1/14/2020,35,9,"6,643","6,405",Feed 3,50%,40%,"2,657",,,,,,,,,,,,,,,,,,,,,,,,,,,2.8292,0.2706,,0%,0.084,0,-858.673,"28,009",5,25,209,239,,,,"27,771",,2.829,0.6,166,546,0.471,1.54,1.54,,,,,,,,40,28.7,28.7,5.8-6.8,228-225,7.53,5.2,28.7,,,bubbles,,0.47,,0.26,,,,,,,,,,22.8,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,225,8,180,,,,,,,,4.30%,
2410,Cohort8,RTB8,1/15/2020,36,10,"7,004","6,749",Feed 3,50%,40%,"2,802",,,,,,,,,,,,,,,,,,,,,,,,,,,3.1222,0.293,,0%,0.09,0,-939.587,"27,771",3,23,211,237,5,,,"27,529",,3.122,0.5,165,541,0.515,1.57,1.69,217,,,,,,,40,28.6,28.6,5.8-6.6,228-229,7.41,5.2,28.7,,,n,,0.53,,0.33,,,,,,,,,,36,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,225,8,180,,,,,,,,4.30%,
2411,Cohort8,RTB8,1/16/2020,37,11,"7,288","6,931",Feed 3,50%,20%,"1,458",,,,,,,,,,,,,,,,,,,,,,,,,,,3.3044,0.3173,3.30438,79%,0.095,0.089,1.066,"27,529",4,25,206,235,,,,"27,294",,3.439,0.6,163,536,0.562,1.59,1.84,197,,,,,,,40,28.2,28.2,5.2-6.6,227-226,7.37,5.2,28.5,,,n,,0.63,,0.46,182,,,,,,,,522,37.5,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,225,8,180,,,,,,,,4.30%,
2412,Cohort8,RTB8,1/17/2020,38,12,"7,690","7,307",Feed 3,50%,20%,"1,543",,,,,,,,,,,,,,,,,,,,,,,,,,,3.648,0.3436,,0%,0.101,0,-781.183,"27,294",,20,213,233,,,,"27,062",,3.648,0.6,162,532,0.591,1.63,1.94,186,,,,,,,40,28.4,28.4,5.6-6.8,226-228,7.38,5.2,28.6,,,n,,0.62,,0.47,,,,,,,,,502,39.7,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,225,8,180,,,,,,,,4.30%,
2413,Cohort8,RTB8,1/18/2020,39,13,"8,163","7,694",Feed 4,45%,100%,"7,694",,,,,,,,,,,,,,,,,,,,,,,,,,,4.0202,0.3722,,0%,0.107,0,-849.46,"27,062",,21,210,231,,,,"26,831",,4.02,0.6,161,527,0.646,1.68,2.12,168,,,,,,,40,28.5,28.5,5.8-6.3,228-229,7.33,5,28.7,,,n,,0.63,,0.58,,,,,,,,,610,37.8,25.4,,,,,,,,,,,,,,,,,,,,,,,,,225,225,8,180,,,,,,,,4.30%,
2414,Cohort8,RTB8,1/19/2020,40,14,"8,627","8,094",Feed 4,45%,100%,"8,094",,,,,,,,,,,,,,,,,,,,,,,,,,,4.4232,0.403,,0%,0.113,0,-922.382,"26,831",,14,215,229,,,,"26,602",,4.423,0.6,159,523,0.705,1.73,2.31,153,,,,,,,40,28.7,28.7,5.6-6.3,230-227,7.32,5,28.5,,,n,,0.68,,0.61,,,,,,,,,633,39.9,25.4,,,,,,,,,,,,,,,,,,,,,,,,,250,225,8,180,,,,,,,,4.30%,
2415,Cohort8,RTB8,1/20/2020,41,15,"9,097","8,582",Feed 4,45%,100%,"8,582",,,,,,,,,,,,,,,,,,,,,,,,,,,4.9284,0.4266,4.92835,84%,0.12,0.12,0.995,"26,602",22,9,196,227,,,,"26,375",,4.85,0.6,158,518,0.766,1.81,2.51,140,,,,,,,40,28.2,28.2,'5.2-7.2,252-226,7.37,5,28.5,,,foam,,0.59,,0.64,189,141,,,,,,,522,42.1,25.4,,,,,,,,,,,,,,,,,,,,,,,,,250,225,8,180,,,,,,,,4.30%,
2416,Cohort8,RTB8,1/21/2020,42,16,"9,635","8,958",Feed 4,45%,100%,"8,958",,,,,,,,,,,,,,,,,,,,,,,,,,,5.355,0.4266,,0%,0.126,0,########,"26,375",16,12,197,225,,,,"26,150",,5.355,0.6,157,514,0.839,1.88,2.75,126,,,,,,,40,28.4,28.4,7-May,254-226,7.27,4.8,28.6,,,foam,,0.62,,0.68,,,,,,,,,760,44.6,25.4,,,,,,,,,,,,,,,,,,,,,,,,,250,225,8,180,,,,,,,,4.30%,1000 ml  OH
2417,Cohort8,RTB8,1/22/2020,43,17,"10,062","9,312",Feed 4,45%,100%,"9,312",,,,,,,,,,,,,,,,,,,,,,,,,,,5.7816,0.4266,,0%,0.133,0,########,"26,150",16,10,197,223,5,,,"25,923",,5.782,0.6,155,509,0.898,1.95,2.94,117,,,,,,,40,28.6,28.6,5.8-7.2,253-251,7.37,4.8,28.8,,,bubbles,,0.61,,0.83,,,,,,,,,522,46.6,20.4,,,,,,,,,,,,,,,,,,,,,,,,,250,225,8,180,,,,,,,,4.30%,all tanks 20.4 g INVE
2418,Cohort8,RTB8,1/23/2020,44,18,"10,350","9,536",Feed 4,45%,100%,"9,536",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0909,0.4266,6.09088,85%,0.141,0.138,1.017,"25,923",20,13,188,221,,,,"25,702",,6.208,0.6,154,505,0.956,2.01,3.14,109,,,,,,,40,28.3,28.3,5.6-+7.2,252-250,7.32,4.8,28.7,,,n,,0.67,,0.87,206,,,,,,,,633,47.9,20.4,,,,,,,,,,,,,,,,,,,,,,,,,250,225,8,180,,,,,,,,4.30%,
2419,Cohort8,RTB8,1/24/2020,45,19,"10,751","9,860",Feed 4,45%,100%,"9,860",,,,,,,,,,,,,,,,,,,,,,,,,,,6.5175,0.4266,,0%,0.148,0,########,"25,702",26,44,149,219,,,,"25,483",,6.517,0.6,153,501,0.995,2.1,3.26,104,,,,,,,40,28.4,28.4,5.6-7.2,256-255,7.38,5.1,28.8,,,n,,0.6,,0.82,,,,,,,,,502,49.8,20.4,,,,,,,,,,,,,,,,,,,,,,,10,0,250,225,8,180,,,,,,,,4.30%,
2420,Cohort8,RTB8,1/25/2020,46,20,"11,137","10,168",Feed 4,45%,100%,"10,168",,,,,,,,,,,,,,,,,,,,,,,,,,,6.9441,0.4266,,0%,0.156,0,########,"25,483",32,8,177,217,,,,"25,265",,6.944,0.5,151,496,1.051,2.19,3.45,97,,,,,,,40,28.1,28.1,5.4-7.4,255-254,7.34,5,28.7,,,n,,0.69,,0.79,,,,,,,,,587,51.5,20.4,,,,,,,,,,,,,,,,,,,,,,,52,6,250,250,6,75,,,,,,,,8.27%,
2421,Cohort8,RTB8,1/26/2020,47,21,"11,510","10,461",Feed 4,45%,100%,"10,461",,,,,,,,,,,,,,,,,,,,,,,,,,,7.3707,0.4266,,0%,0.163,0,########,"25,265",33,10,172,215,,,,"25,050",,7.371,0.5,150,492,1.106,2.3,3.63,92,,,,,,,40,28.2,28.2,5.4-7.2,255-254,7.3,4.9,28.7,,,n,,0.88,,0.93,,,,,,,,,682,53.3,20.4,,,,,,,,,,,,,,,,,,,,,,,69,10,250,250,6,75,,,,,,,,8.27%,
2422,Cohort8,RTB8,1/27/2020,48,22,"11,871","10,787",Feed 4,45%,100%,"10,787",,,,,,,,,,,,,,,,,,,,,,,,,,,7.8533,0.4266,7.8533,88%,0.171,0.164,1.046,"25,050",51,24,139,214,,,,"24,836",,7.797,0.5,149,488,1.16,2.4,3.81,87,,,,,,,40,27.8,27.8,5.2-7.4,253-253,7.27,4.8,28.7,,,n,,0.91,,1.39,202,161,,,,,,,760,55.2,20.4,,,,,,,,,,,,,,,,,,,,,,,0,0,250,250,6,75,,,,,,,,8.27%,1000 ml  OH
2423,Cohort8,RTB8,1/28/2020,49,23,"12,272","11,052",Feed 4,45%,100%,"11,052",,,,,,,,,,,,,,,,,,,,,,,,,,,8.2799,0.4266,,0%,0.179,0,########,"24,836",25,36,151,212,,,,"24,625",,8.28,0.5,147,484,1.221,2.5,4.01,82,,,,,,,40,28.1,28.1,5-7.2,253-252,7.37,4.9,28.8,,,n,,0.77,,1.41,,,,,,,,,522,54.1,20.4,,,,,,,,,,,,,,,,,,,,,,,78,12,250,250,6,75,,,,,,,,8.27%,
2424,Cohort8,RTB8,1/29/2020,50,24,"12,608","11,302",Feed 4,45%,100%,"11,302",,,,,,,,,,,,,,,,,,,,,,,,,,,8.7065,0.4266,,0%,0.187,0,########,"24,625",63,49,98,210,5,,,"24,410",,8.707,0.5,146,480,1.273,2.6,4.18,78,,,,,,,40,27.6,27.6,5-7.3,250-256,7.27,4.8,28.7,,,foam,,1.02,,1.74,,,,,,,,,760,52.8,20.4,,,,,,,,,,,,,,,,,,,,,,,71,12,250,250,6,75,,,,,,,,8.27%,1000 ml  OH
2425,Cohort8,RTB8,1/30/2020,51,25,"12,934","11,543",Feed 4,45%,100%,"11,543",,,,,,,,,,,,,,,,,,,,,,,,,,,9.1331,0.4266,,0%,0.196,0,########,"24,410",50,15,143,208,,,,"24,202",,9.133,0.5,145,476,1.324,2.6,4.34,74,,,,,,,40,27.7,27.7,,251-255,7.35,4.5,28.6,,,n,,1.02,,2.79,224,,,,,,,,565,51.3,20.4,,,,,,,,,,,,,,,,,,,,,,,151,15,250,250,6,75,,,,,,,,8.27%,
2426,Cohort8,RTB8,1/31/2020,52,26,"13,252","11,388",Feed 4,45%,100%,"11,388",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0598,0.4266,9.05984,86%,0.204,0.174,1.172,"24,202",54,58,94,206,,,,"23,995",                    -  ,9.56,0.5,144,471,1.374,2.6,4.51,71,,,,,,,40,27.4,27.4,5.2-7.3,253-251,7.2,4.6,28.8,,,foam,,1,,2.69,,,,,,,,,967,48,20.4,,,,,,,,,,,,,,,,,,,,,,,118,30,250,250,6,75,,,,,,,,8.27%,1000 ml  OH
